plant,compound,emissions
castilleja_sulphurea,"3-Hexen-1-ol, acetate, (E)-",394424.9875817064
castilleja_sulphurea,3-Pentanone,550209.3007694881
castilleja_sulphurea,"4-Hexen-1-ol, (Z)-",534569.8571428572
castilleja_sulphurea,"4-Pentenal, 2-ethyl-",233126.57142857145
castilleja_sulphurea,8-Octadecenal,93744.1224489796
castilleja_sulphurea,"Acetic acid, heptyl ester",33211.15646258504
castilleja_sulphurea,"Acetic acid, hexyl ester",7179.428571428572
castilleja_sulphurea,Acetoin,44253.221521924475
castilleja_sulphurea,"Benzene, 1-methyl-3-(1-methylethyl)-",4145.142857142857
castilleja_sulphurea,Benzyl isopentyl ether,124185.14285714286
castilleja_sulphurea,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",32709.714285714286
castilleja_sulphurea,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",472027.6394557823
castilleja_sulphurea,"Bicyclo[7.2.0]undec-4-ene, 4,11,11-trimethyl-8-methylene-",74863.91705069125
castilleja_sulphurea,"Butane, 1,2-dichloro-2-methyl-",71625.57142857143
castilleja_sulphurea,"Butanenitrile, 2-methyl-",787496.0447231246
castilleja_sulphurea,"Butanenitrile, 3-methyl-",2125.8571428571427
castilleja_sulphurea,"Butanoic acid, 3-hexenyl ester, (Z)-",86748.85714285714
castilleja_sulphurea,"Butyl aldoxime, 2-methyl-, syn-",843781.1240822083
castilleja_sulphurea,"Carbonic acid, tetradecyl vinyl ester",12212.714285714286
castilleja_sulphurea,Carveol,6677.985948477753
castilleja_sulphurea,cis-3-Hexenyl-.alpha.-methylbutyrate,161349.42857142858
castilleja_sulphurea,Copaene,202246.2857142857
castilleja_sulphurea,"Cyclohexane, 1,1-dimethyl-2-propyl-",18119.43793911007
castilleja_sulphurea,"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",9069.42857142857
castilleja_sulphurea,Cyclopentanol,63942
castilleja_sulphurea,Cyclopentanone,2766462.700680272
castilleja_sulphurea,"Cyclopentanone, 2-ethyl-",181123.45501606248
castilleja_sulphurea,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",9650.857142857143
castilleja_sulphurea,D-Limonene,518604.4285714286
castilleja_sulphurea,Eicosanoic acid,137331
castilleja_sulphurea,Eicosyl octyl ether,100931.42857142857
castilleja_sulphurea,Eucalyptol,440649.0949503016
castilleja_sulphurea,"Formic acid, pentyl ester",48889
castilleja_sulphurea,"Furan, 2-methyl-",44720.49659863945
castilleja_sulphurea,"Heptane, 2,2,3,3,5,6,6-heptamethyl-",20790.571428571428
castilleja_sulphurea,"Heptane, 2,5,5-trimethyl-",21610
castilleja_sulphurea,Hexyl chloroformate,178244.60856473737
castilleja_sulphurea,Hexyl octyl ether,19546.285714285714
castilleja_sulphurea,L-Lactic acid,50630.04608294932
castilleja_sulphurea,Lilac aldehyde B,8453.536299765809
castilleja_sulphurea,"Methoxyacetic acid, tetradecyl ester",167446.57142857142
castilleja_sulphurea,"Naphthalene, 1,2,3,4-tetrahydro-1,6-dimethyl-4-(1-methylethyl)-, (1S-cis)-",69861.42857142857
castilleja_sulphurea,"Naphthalene, 1,2,3,5,6,7,8,8a-octahydro-1,8a-dimethyl-7-(1-methylethenyl)-, [1S-(1.alpha.,7.alpha.,8a.alpha.)]-",16211.142857142857
castilleja_sulphurea,Neryl (S)-2-methylbutanoate,66746.14285714286
castilleja_sulphurea,"Oleyl alcohol, trifluoroacetate",266611
castilleja_sulphurea,"Pentane, 2-nitro-",180046.93230734917
castilleja_sulphurea,"phenol, 2-(1,1,3,3-tetramethylbutyl)-",142091.7142857143
castilleja_sulphurea,Prenol,1298.503401360544
castilleja_sulphurea,"Propanal, 2-methyl-, oxime",692498.2479701558
castilleja_sulphurea,"Propyl aldoxime, 2-methyl-, syn-",58101.92037470726
castilleja_sulphurea,trans-.alpha.-Bergamotene,4671.705069124425
claytonia_lanceolata,.beta.-Ocimene,14911.833333333334
claytonia_lanceolata,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",204953.6505376344
claytonia_lanceolata,"(E)-4,8-Dimethylnona-1,3,7-triene",33891.666666666664
claytonia_lanceolata,"[1,1'-Bicyclopentyl]-2-one",135591.61290322582
claytonia_lanceolata,"1-Butanol, 3-methyl-",4523.833333333333
claytonia_lanceolata,"1-Decanol, 2-octyl-",16304.666666666666
claytonia_lanceolata,1-Nonanol,116481.83333333331
claytonia_lanceolata,1-Nonene,190668.5
claytonia_lanceolata,1-Pentanol,7179.166666666667
claytonia_lanceolata,"1-Propanol, 2-methyl-",56993.166666666664
claytonia_lanceolata,"2-Butenal, 3-methyl-",31607.166666666668
claytonia_lanceolata,"2-Heptanol, (S)-",60310
claytonia_lanceolata,"2-Hexenal, (E)-",15293.833333333334
claytonia_lanceolata,2-Nonene,28693.225806451617
claytonia_lanceolata,"2-Propenoic acid, octyl ester",98525.33333333331
claytonia_lanceolata,"2-Undecanethiol, 2-methyl-",29269.833333333332
claytonia_lanceolata,"2-Undecenal, E-",12163.666666666666
claytonia_lanceolata,"2,3-Butanedione",43565.80645161291
claytonia_lanceolata,"3-Hexen-1-ol, acetate, (E)-",94139.91935483873
claytonia_lanceolata,"3-Tetradecene, (Z)-",94491.12903225808
claytonia_lanceolata,"4-Hexen-1-ol, (Z)-",88107.16666666667
claytonia_lanceolata,"4-Methyl-1,3-pentadiene",8938.666666666666
claytonia_lanceolata,"5-Octadecene, (E)-",43338.3870967742
claytonia_lanceolata,"Acetic acid, hexyl ester",7430.833333333333
claytonia_lanceolata,"Acetic acid, pentyl ester",17423.387096774193
claytonia_lanceolata,Acetoin,52442.09677419355
claytonia_lanceolata,"Benzene, 1-methyl-3-(1-methylethyl)-",102796.63440860216
claytonia_lanceolata,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",42336.69892473119
claytonia_lanceolata,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",18350.06451612903
claytonia_lanceolata,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",131820.21505376344
claytonia_lanceolata,"Butanedioic acid, 2,3-bis(acetyloxy)-, [R-(R*,R*)]-",218871.45161290324
claytonia_lanceolata,"Butanenitrile, 2-methyl-",16374.333333333334
claytonia_lanceolata,"Butanenitrile, 3-methyl-",16717.666666666668
claytonia_lanceolata,"Carbonic acid, tetradecyl vinyl ester",66880.16666666667
claytonia_lanceolata,"Carbonic acid, undecyl vinyl ester",119460.66666666669
claytonia_lanceolata,"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",68048.16666666667
claytonia_lanceolata,"Cyclopentanone, 2-ethyl-",2896.935483870968
claytonia_lanceolata,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",28992.741935483875
claytonia_lanceolata,D-Limonene,479312.1666666667
claytonia_lanceolata,Eucalyptol,14915.322580645165
claytonia_lanceolata,"Furan, 2-methyl-",31940
claytonia_lanceolata,"Heptane, 2,5,5-trimethyl-",13578.833333333334
claytonia_lanceolata,"Hexane, 1-chloro-",48906.451612903234
claytonia_lanceolata,L-Lactic acid,71437.25806451614
claytonia_lanceolata,Octyl tetradecyl ether,20248.333333333332
claytonia_lanceolata,"Pentafluoropropionic acid, tetradecyl ester",95482.33333333331
claytonia_lanceolata,"Propanoic acid, 2,2-dimethyl-, 2-ethylhexyl ester",59808
claytonia_lanceolata,"R-(-)-1,2-propanediol",101222.74193548388
claytonia_lanceolata,"Sulfurous acid, pentadecyl pentyl ester",55380.333333333336
claytonia_lanceolata,"Sulfurous acid, pentyl undecyl ester",10441
claytonia_lanceolata,"Tridecane, 2,5-dimethyl-",16117
delphinium_nuttallianum,.beta.-Ocimene,32251
delphinium_nuttallianum,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",224821.33333333337
delphinium_nuttallianum,(E)-4-Oxohex-2-enal,52552.666666666664
delphinium_nuttallianum,(R)-(-)-(Z)-14-Methyl-8-hexadecen-1-ol,26199.666666666668
delphinium_nuttallianum,"1-Butanol, 3-methyl-",7465.5
delphinium_nuttallianum,"1-Dodecanol, 3,7,11-trimethyl-",153724.33333333334
delphinium_nuttallianum,"1-Heptanol, 2,4-diethyl-",128475.48484848483
delphinium_nuttallianum,1-Hexadecanol,330199.8333333333
delphinium_nuttallianum,1-Nonanol,484182.6666666667
delphinium_nuttallianum,1-Nonene,180255.33333333337
delphinium_nuttallianum,1-Pentanol,8406.666666666666
delphinium_nuttallianum,"1-Pentanol, 4-methyl-",6608.833333333333
delphinium_nuttallianum,1-Penten-3-ol,22659.469696969696
delphinium_nuttallianum,"1-Propanol, 2-methyl-",87899.66666666666
delphinium_nuttallianum,1-Undecene,4850.666666666667
delphinium_nuttallianum,"1,3-Octadiene",11404.666666666666
delphinium_nuttallianum,"2-Butenal, 3-methyl-",36036.833333333336
delphinium_nuttallianum,"2-Butenedioic acid (Z)-, monododecyl ester",8008.333333333333
delphinium_nuttallianum,2-Nonene,54907.42424242423
delphinium_nuttallianum,"2-Pentanol, 4-methyl-",333121.6666666667
delphinium_nuttallianum,"2-Undecanethiol, 2-methyl-",64462.5
delphinium_nuttallianum,"2-Undecenal, E-",29362
delphinium_nuttallianum,"2,6-Octadien-1-amine, 3,7-dimethyl-",185766.66666666663
delphinium_nuttallianum,"3-Hexadecene, (Z)-",84057.83333333333
delphinium_nuttallianum,"3-Hexen-1-ol, (E)-",132707.27272727274
delphinium_nuttallianum,"3-Hexen-1-ol, acetate, (E)-",394814.7121212121
delphinium_nuttallianum,"4-Decene, 7-methyl-, (E)-",53575.833333333336
delphinium_nuttallianum,"4-Hexen-1-ol, 2-ethenyl-2,5-dimethyl-",11019
delphinium_nuttallianum,"4-Methyl-1,3-pentadiene",14632.5
delphinium_nuttallianum,"Acetic acid, 2-phenylethyl ester",23463.166666666668
delphinium_nuttallianum,"Acetic acid, pentyl ester",18593.787878787876
delphinium_nuttallianum,Acetoin,2566
delphinium_nuttallianum,Benzyl isopentyl ether,42610.666666666664
delphinium_nuttallianum,"Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, (1S-endo)-",15058.5
delphinium_nuttallianum,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",24879.5
delphinium_nuttallianum,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",182520.5
delphinium_nuttallianum,"Borane, diethyl(decyloxy)-",64088.78787878788
delphinium_nuttallianum,"Butanenitrile, 2-methyl-",9498.166666666666
delphinium_nuttallianum,"Butanenitrile, 3-methyl-",26546.5
delphinium_nuttallianum,"Cyclopentanone, 2-ethyl-",6126.666666666667
delphinium_nuttallianum,D-Limonene,453925.1666666667
delphinium_nuttallianum,"Decane, 1-(ethenyloxy)-",113878.66666666669
delphinium_nuttallianum,"Decane, 2,8,8-trimethyl-",210858.63636363635
delphinium_nuttallianum,"Decane, 3,3,6-trimethyl-",176608.13636363635
delphinium_nuttallianum,"Decane, 3,7-dimethyl-",17916.060606060604
delphinium_nuttallianum,"Dodecane, 4,9-dipropyl-",46725.333333333336
delphinium_nuttallianum,Eicosanoic acid,206532.16666666663
delphinium_nuttallianum,Eicosyl octyl ether,8841.969696969696
delphinium_nuttallianum,Eucalyptol,48338.166666666664
delphinium_nuttallianum,"Furan, 2-methyl-",44241.333333333336
delphinium_nuttallianum,Geranyl acetate,37847.333333333336
delphinium_nuttallianum,"Heptadecane, 2,6,10,14-tetramethyl-",54449.62121212121
delphinium_nuttallianum,"Heptane, 2,5-dimethyl-",28342.666666666668
delphinium_nuttallianum,"Heptane, 2,5,5-trimethyl-",188995.5909090909
delphinium_nuttallianum,Hexyl chloroformate,53118.666666666664
delphinium_nuttallianum,Hexyl octyl ether,87036.5909090909
delphinium_nuttallianum,L-Lactic acid,77661.66666666666
delphinium_nuttallianum,n-Nonylcyclohexane,42355
delphinium_nuttallianum,"Naphthalene, 1,2,3,4-tetrahydro-1,6-dimethyl-4-(1-methylethyl)-, (1S-cis)-",18105.666666666668
delphinium_nuttallianum,Octyl tetradecyl ether,20342.333333333332
delphinium_nuttallianum,"Oleyl alcohol, trifluoroacetate",503272.6666666667
delphinium_nuttallianum,"Pentadecafluorooctanoic acid, dodecyl ester",48816.5
delphinium_nuttallianum,"Pentafluoropropionic acid, tetradecyl ester",17333.0303030303
delphinium_nuttallianum,"Sulfurous acid, pentadecyl pentyl ester",220741.5
delphinium_nuttallianum,"Sulfurous acid, pentyl undecyl ester",8692.833333333334
delphinium_nuttallianum,trans-Geranylgeraniol,214884.16666666663
delphinium_nuttallianum,"Tridecane, 2,5-dimethyl-",45436.666666666664
draba_aurea,.beta.-Pinene,116315.2
draba_aurea,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",171753.39531615924
draba_aurea,(E)-4-Oxohex-2-enal,16983.4
draba_aurea,"(E)-4,8-Dimethylnona-1,3,7-triene",62311.278688524595
draba_aurea,"[1,1'-Bicyclopentyl]-2-one",738569.2704137393
draba_aurea,"1-Heptanol, 2,4-diethyl-",8200.6
draba_aurea,1-Nonanol,83114.6
draba_aurea,1-Penten-3-ol,11159.047619047618
draba_aurea,"1-Pentene, 4-methyl-",24420.7619047619
draba_aurea,"1-Propanol, 2-methyl-",11839.2
draba_aurea,"2-Butenal, 3-methyl-",137025.2
draba_aurea,"2-Hexenal, (E)-",11654.8
draba_aurea,"2-Oxepanone, 7-methyl-",72271.27868852459
draba_aurea,"2,2,6-Trimethyl-4H-1,3-dioxin-4-one",34309.4
draba_aurea,"2,3-Butanedione",89006.55737704919
draba_aurea,"2,6-Octadien-1-amine, 3,7-dimethyl-",387349
draba_aurea,"2,6-Octadien-1-ol, 2,7-dimethyl-",32419.081967213115
draba_aurea,"2H-Pyran-2-one, tetrahydro-3,6-dimethyl-",46914.4
draba_aurea,"3-Hexen-1-ol, acetate, (E)-",265961.1480093677
draba_aurea,"4-Hexen-1-ol, 2-ethenyl-2,5-dimethyl-",20955
draba_aurea,7-Oxabicyclo[2.2.1]heptan-2-one,55488.571428571435
draba_aurea,Benzyl isopentyl ether,61631.606557377054
draba_aurea,"Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, (1S-endo)-",9547.619047619048
draba_aurea,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",17333.13333333333
draba_aurea,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",107349
draba_aurea,"Butanenitrile, 3-methyl-",5509.142857142857
draba_aurea,Caryophyllene,43116.683840749414
draba_aurea,"Cyclohexane, 1,1-dimethyl-2-propyl-",41324.4
draba_aurea,"Cyclopentane, 1,2-dimethyl-",31380.6
draba_aurea,"Cyclopentanone, 2-ethyl-",72875.77595628415
draba_aurea,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",34331.619047619046
draba_aurea,D-Limonene,428350.6
draba_aurea,"Decane, 2,8,8-trimethyl-",14441.933333333332
draba_aurea,"Heptane, 2,2,3,3,5,6,6-heptamethyl-",8066
draba_aurea,"Heptane, 2,5,5-trimethyl-",141129.6
draba_aurea,"Hexane, 1-chloro-",64628.76190476191
draba_aurea,Hexyl octyl ether,105607
draba_aurea,"Tridecane, 2,5-dimethyl-",88279.2
erigeron_flagellaris,(-)-.beta.-Bourbonene,188732.5
erigeron_flagellaris,"(1R,2S,6S,7S,8S)-8-Isopropyl-1-methyl-3-methylenetricyclo[4.4.0.02,7]decane-rel-",11850.25
erigeron_flagellaris,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",127018.75
erigeron_flagellaris,(E)-4-Oxohex-2-enal,148483
erigeron_flagellaris,"(E)-4,8-Dimethylnona-1,3,7-triene",70866.75
erigeron_flagellaris,(R)-(-)-(Z)-14-Methyl-8-hexadecen-1-ol,35431
erigeron_flagellaris,"[1,1'-Bicyclopentyl]-2-one",249903.25
erigeron_flagellaris,1-Hexadecanol,84233.5
erigeron_flagellaris,1-Nonanol,685353.75
erigeron_flagellaris,1-Nonene,230152.25
erigeron_flagellaris,"1-Pentanol, 2-ethyl-4-methyl-",155002.75
erigeron_flagellaris,"1-Pentanol, 4-methyl-",24939
erigeron_flagellaris,1-Penten-3-ol,12996.25
erigeron_flagellaris,"1,3-Octadiene",24629.25
erigeron_flagellaris,"1,4,7,-Cycloundecatriene, 1,5,9,9-tetramethyl-, Z,Z,Z-",20665.5
erigeron_flagellaris,11-Methyldodecanol,12820
erigeron_flagellaris,"2-Butanone, 3-methyl-",32563
erigeron_flagellaris,"2-Butenal, 3-methyl-",27960.75
erigeron_flagellaris,"2-Butenedioic acid (Z)-, monododecyl ester",59457
erigeron_flagellaris,"2-Butenoic acid, 3-methyl-, methyl ester",95144
erigeron_flagellaris,"2-Pentanol, 3-chloro-4-methyl-, (R*,R*)-(.+/-.)-",648380.75
erigeron_flagellaris,"2-Pentanol, 4-methyl-",98893.25
erigeron_flagellaris,"2-Propanone, 1-hydroxy-",162856.75
erigeron_flagellaris,"2-Propenoic acid, octyl ester",492053
erigeron_flagellaris,"3-Hexadecene, (Z)-",68163.5
erigeron_flagellaris,"3-Hexen-1-ol, acetate, (E)-",1198381.25
erigeron_flagellaris,"4-Decene, 7-methyl-, (E)-",9671.5
erigeron_flagellaris,"4-Hexen-1-ol, (Z)-",867414.25
erigeron_flagellaris,"Acetic acid, hexyl ester",31575
erigeron_flagellaris,Acetoin,33720.75
erigeron_flagellaris,Anisole,17456.25
erigeron_flagellaris,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",28857.5
erigeron_flagellaris,"Borane, diethyl(decyloxy)-",42405.5
erigeron_flagellaris,"Butanal, 3-methyl-, oxime",10076.75
erigeron_flagellaris,"Butane, 1,2-dichloro-2-methyl-",18016.25
erigeron_flagellaris,"Butanenitrile, 2-methyl-",40753.75
erigeron_flagellaris,"Butanenitrile, 3-methyl-",255217.25
erigeron_flagellaris,"Butanoic acid, 3-hexenyl ester, (Z)-",65995.5
erigeron_flagellaris,"Carbonic acid, hexadecyl prop-1-en-2-yl ester",135916.75
erigeron_flagellaris,"Carbonic acid, undecyl vinyl ester",120981.75
erigeron_flagellaris,Caryophyllene,7921.5
erigeron_flagellaris,cis-3-Hexenyl-.alpha.-methylbutyrate,39279.25
erigeron_flagellaris,"Cyclopentanone, 2-ethyl-",26069.25
erigeron_flagellaris,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",50019.75
erigeron_flagellaris,D-Limonene,107675
erigeron_flagellaris,"Formic acid, heptyl ester",75108.25
erigeron_flagellaris,"Furan, 2-methyl-",7327.25
erigeron_flagellaris,"Heptadecane, 2,6,10,14-tetramethyl-",64680.25
erigeron_flagellaris,"Hexane, 1-chloro-",194173.5
erigeron_flagellaris,"Hexane, 3-methyl-4-methylene-",21995
erigeron_flagellaris,Methyl isovalerate,12777.5
erigeron_flagellaris,Muramic acid,1594215.5
erigeron_flagellaris,n-Valeric acid cis-3-hexenyl ester,18840.5
erigeron_flagellaris,"Oleyl alcohol, trifluoroacetate",495892.25
erigeron_flagellaris,"Pentadecafluorooctanoic acid, dodecyl ester",13186
erigeron_flagellaris,"Pentafluoropropionic acid, tetradecyl ester",152246.25
erigeron_flagellaris,"phenol, 2-(1,1,3,3-tetramethylbutyl)-",202587.75
erigeron_flagellaris,"trans-p-Mentha-2,8-dienol",73749
erigeron_speciosus,.beta.-Bisabolene,131056.4
erigeron_speciosus,.beta.-Myrcene,3620580.4
erigeron_speciosus,.beta.-Ocimene,1946121.6
erigeron_speciosus,.beta.-Phellandrene,1713994.2
erigeron_speciosus,(-)-.beta.-Bourbonene,539406.6
erigeron_speciosus,(+)-2-Bornanone,29309.2
erigeron_speciosus,"(1R,2S,6S,7S,8S)-8-Isopropyl-1-methyl-3-methylenetricyclo[4.4.0.02,7]decane-rel-",96856.2
erigeron_speciosus,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",516217.8
erigeron_speciosus,"(1S,2R,4R,7R)-4-Isopropyl-7-methyl-3,8-dioxatricyclo[5.1.0.02,4]octane",62752.8
erigeron_speciosus,"(3E,5E)-2,6-Dimethylocta-3,5,7-trien-2-ol",224692.8
erigeron_speciosus,(E)-4-Oxohex-2-enal,142256.8
erigeron_speciosus,"(E)-4,8-Dimethylnona-1,3,7-triene",1086977.6
erigeron_speciosus,(R)-(-)-(Z)-14-Methyl-8-hexadecen-1-ol,40847
erigeron_speciosus,"(S)-(+)-1,2-Propanediol",505809.4
erigeron_speciosus,"(Z)-2,2-Dimethyl-3-(3-methylpenta-2,4-dien-1-yl)oxirane",21640.4
erigeron_speciosus,"[1,1'-Bicyclopentyl]-2-one",537802.2
erigeron_speciosus,"1-Butanol, 3-methyl-",7063.4
erigeron_speciosus,"1-Cyclohexene-1-carboxaldehyde, 4-(1-methylethenyl)-, (S)-",165874
erigeron_speciosus,1-Hexadecanol,189862.8
erigeron_speciosus,"1-Hexene, 3,5-dimethyl-",23996.2
erigeron_speciosus,1-Nonanol,213794
erigeron_speciosus,1-Nonene,299506.8
erigeron_speciosus,1-Pentanol,27136
erigeron_speciosus,1-Penten-3-ol,13864
erigeron_speciosus,"1,2,4-Metheno-1H-indene, octahydro-1,7a-dimethyl-5-(1-methylethyl)-, [1S-(1.alpha.,2.alpha.,3a.beta.,4.alpha.,5.alpha.,7a.beta.",149507
erigeron_speciosus,"1,3,5-Cycloheptatriene, 1-methoxy-",78727
erigeron_speciosus,"1,3,8-p-Menthatriene",158232
erigeron_speciosus,"1,4-Cyclohexadiene, 3-ethenyl-1,2-dimethyl-",199049.4
erigeron_speciosus,"1,5,7-Octatrien-3-ol, 2,6-dimethyl-",285759
erigeron_speciosus,"1,7-Octadien-3-one, 2-methyl-6-methylene-",787511.4
erigeron_speciosus,11-Methyldodecanol,95953.8
erigeron_speciosus,"2-Butenedioic acid (Z)-, monododecyl ester",167032.6
erigeron_speciosus,"2-Butenoic acid, 2-methyl-, methyl ester, (Z)-",115171.8
erigeron_speciosus,"2-Butenoic acid, 3-methyl-, ethyl ester",115246
erigeron_speciosus,"2-Butenoic acid, 3-methyl-, methyl ester",600381.8
erigeron_speciosus,"2-Cyclohexen-1-ol, 1-methyl-4-(1-methylethenyl)-, trans-",34617.8
erigeron_speciosus,"2-Hexenal, (E)-",274559.8
erigeron_speciosus,"2-Pentanol, 4-methyl-",161194
erigeron_speciosus,"2-Propenoic acid, 4-methylpentyl ester",78717.8
erigeron_speciosus,"2-Propenoic acid, octyl ester",135132.2
erigeron_speciosus,"2-Undecanethiol, 2-methyl-",116587.8
erigeron_speciosus,"2,4,6-Octatriene, 2,6-dimethyl-, (E,Z)-",8856.6
erigeron_speciosus,"2,4,6-Octatriene, 3,4-dimethyl-",27701.8
erigeron_speciosus,"2,6-Dimethyl-3,5,7-octatriene-2-ol, ,E,E-",305733.6
erigeron_speciosus,"2H-Inden-2-one, 1,4,5,6,7,7a-hexahydro-7a-methyl-, (S)-",36624.4
erigeron_speciosus,3-(Benzoylthio)-2-methylpropanoic acid,171804.4
erigeron_speciosus,"3-Hexen-1-ol, acetate, (E)-",127141
erigeron_speciosus,"3,7,11,15-Tetramethyl-2-hexadecen-1-ol",374984
erigeron_speciosus,4-Hexen-1-ol,170441.8
erigeron_speciosus,"4-Hexen-1-ol, (Z)-",309118
erigeron_speciosus,"4-Methyl-1,3-pentadiene",11820.8
erigeron_speciosus,"4-Pentenal, 2-ethyl-",120941
erigeron_speciosus,"4,7,7-Trimethylbicyclo[4.1.0]hept-3-en-2-one",146639.2
erigeron_speciosus,"7-Heptadecene, 1-chloro-",295476
erigeron_speciosus,"Acetic acid, hexyl ester",23294.4
erigeron_speciosus,Acetoin,38060.4
erigeron_speciosus,Anisole,46965.4
erigeron_speciosus,"Benzene, 1-methyl-3-(1-methylethyl)-",195444.8
erigeron_speciosus,Benzyl isopentyl ether,387080.4
erigeron_speciosus,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",21735.8
erigeron_speciosus,"Bicyclo[3.1.0]hex-2-ene, 2-methyl-5-(1-methylethyl)-",45525.8
erigeron_speciosus,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",1308641.4
erigeron_speciosus,"Bicyclo[3.1.1]heptan-3-ol, 6,6-dimethyl-2-methylene-, [1S-(1.alpha.,3.alpha.,5.alpha.)]-",21901.2
erigeron_speciosus,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",2774574.2
erigeron_speciosus,"Bicyclo[3.3.0]oct-2-en-7-one, 6-methyl-",219025.2
erigeron_speciosus,"Bicyclo[3.3.0]octan-3-one, 7-ethylidene-",102189.2
erigeron_speciosus,"Bicyclo[7.2.0]undec-4-ene, 4,11,11-trimethyl-8-methylene-",133915.6
erigeron_speciosus,"Butanenitrile, 2-methyl-",21867.2
erigeron_speciosus,"Butanenitrile, 3-methyl-",74601.8
erigeron_speciosus,"Butanoic acid, 3-methyl-, ethyl ester",136406.4
erigeron_speciosus,Carveol,229777.8
erigeron_speciosus,Caryophyllene,227498.6
erigeron_speciosus,cis-.alpha.-Bergamotene,197017.6
erigeron_speciosus,"cis-(-)-1,2-Epoxy-p-menth-8-ene",207335.6
erigeron_speciosus,cis-3-Hexenyl-.alpha.-methylbutyrate,7876.8
erigeron_speciosus,Copaene,246552.2
erigeron_speciosus,"Cyclobutane, 3-hexyl-1,1,2-trimethyl-",67931.2
erigeron_speciosus,Cyclododecanol,3794.8
erigeron_speciosus,"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",18766.4
erigeron_speciosus,"Cyclohexanol, 5-methyl-2-(1-methylethyl)-",50846.4
erigeron_speciosus,"Cyclooctene, 3-(1-methylethenyl)-",849069.2
erigeron_speciosus,Cyclopentanone,771061.6
erigeron_speciosus,"Cyclopentanone, 2-ethyl-",70502
erigeron_speciosus,"Cyclopropane, 2-(1,1-dimethyl-2-propenyl)-1,1-dimethyl-",245274.6
erigeron_speciosus,D-Carvone,550699.6
erigeron_speciosus,D-Limonene,18039749.2
erigeron_speciosus,"Decane, 2,8,8-trimethyl-",39050.4
erigeron_speciosus,"Decane, 5-ethyl-5-methyl-",14084.8
erigeron_speciosus,"Formic acid, hexyl ester",215626.2
erigeron_speciosus,"Furan, 2-methyl-",379259.2
erigeron_speciosus,"Heptadecane, 2,6,10,14-tetramethyl-",26151.2
erigeron_speciosus,"Heptane, 2,5,5-trimethyl-",98664.8
erigeron_speciosus,"Hexane, 3-methyl-4-methylene-",4905.2
erigeron_speciosus,Hexyl chloroformate,179634.8
erigeron_speciosus,"Methoxyacetic acid, tetradecyl ester",65993.4
erigeron_speciosus,Methyl isovalerate,545396.6
erigeron_speciosus,Myroxide,71102.8
erigeron_speciosus,"Naphthalene, decahydro-4a-methyl-1-methylene-7-(1-methylethenyl)-, [4aR-(4a.alpha.,7.alpha.,8a.beta.)]-",178126.4
erigeron_speciosus,Neryl (S)-2-methylbutanoate,129678.2
erigeron_speciosus,Octyl tetradecyl ether,145068.6
erigeron_speciosus,"Pentadecafluorooctanoic acid, dodecyl ester",140377.4
erigeron_speciosus,"Pentafluoropropionic acid, dodecyl ester",42623.6
erigeron_speciosus,"phenol, 2-(1,1,3,3-tetramethylbutyl)-",169754.6
erigeron_speciosus,"Propanedioic acid, (benzoylhydrazono)-, dimethyl ester",406593.4
erigeron_speciosus,trans-Carveol,316204.8
erigeron_speciosus,trans-Geranylgeraniol,86841
erigeron_speciosus,"trans-p-mentha-1(7),8-dien-2-ol",353302
erigeron_speciosus,"trans-p-Mentha-2,8-dienol",679113.8
